Date,From Currency,To Currency,Rate
2002-08-21,USD,GBP,0.6562179881
2002-08-21,USD,USD,1.0
2002-08-21,USD,EUR,1.0243802499
2003-03-17,USD,GBP,0.6320711045
2003-03-17,USD,USD,1.0
2003-03-17,USD,EUR,0.9258402
2002-10-10,USD,GBP,0.6396962025
2002-10-10,USD,USD,1.0
2002-10-10,USD,EUR,1.0126582278
2003-05-07,USD,GBP,0.6231731863
2003-05-07,USD,USD,1.0
2003-05-07,USD,EUR,0.875120329
2002-09-06,USD,GBP,0.6377797943
2002-09-06,USD,USD,1.0
2002-09-06,USD,EUR,1.0082677959
2002-10-03,USD,GBP,0.6366026289
2002-10-03,USD,USD,1.0
2002-10-03,USD,EUR,1.0111223458
2003-04-29,USD,GBP,0.6289704272
2003-04-29,USD,USD,1.0
2003-04-29,USD,EUR,0.9127418766
2003-05-14,USD,GBP,0.6190103487
2003-05-14,USD,USD,1.0
2003-05-14,USD,EUR,0.8696408383
2002-06-20,USD,GBP,0.6695162636
2002-06-20,USD,USD,1.0
2002-06-20,USD,EUR,1.0425354462
2002-12-02,USD,GBP,0.6465403708
2002-12-02,USD,USD,1.0
2002-12-02,USD,EUR,1.0130685847
2002-10-14,USD,GBP,0.6403322192
2002-10-14,USD,USD,1.0
2002-10-14,USD,EUR,1.0128633647
2002-10-29,USD,GBP,0.6422606925
2002-10-29,USD,USD,1.0
2002-10-29,USD,EUR,1.0183299389
2003-04-01,USD,GBP,0.6342851896
2003-04-01,USD,USD,1.0
2003-04-01,USD,EUR,0.9181893306
2002-11-19,USD,GBP,0.6294320988
2002-11-19,USD,USD,1.0
2002-11-19,USD,EUR,0.987654321
2002-10-18,USD,GBP,0.6454031844
2002-10-18,USD,USD,1.0
2002-10-18,USD,EUR,1.0272213662
2003-05-16,USD,GBP,0.614775496
2003-05-16,USD,USD,1.0
2003-05-16,USD,EUR,0.8701705534
2002-12-09,USD,GBP,0.6334092936
2002-12-09,USD,USD,1.0
2002-12-09,USD,EUR,0.9907856931
2002-10-21,USD,GBP,0.6462864177
2002-10-21,USD,USD,1.0
2002-10-21,USD,EUR,1.0258514567
2002-07-08,USD,GBP,0.6534391534
2002-07-08,USD,USD,1.0
2002-07-08,USD,EUR,1.0175010175
2003-05-08,USD,GBP,0.6225623087
2003-05-08,USD,USD,1.0
2003-05-08,USD,EUR,0.8745080892
2002-06-28,USD,GBP,0.6514285714
2002-06-28,USD,USD,1.0
2002-06-28,USD,EUR,1.0025062657
2003-02-28,USD,GBP,0.6345761454
2003-02-28,USD,USD,1.0
2003-02-28,USD,EUR,0.9274717121
2002-12-12,USD,GBP,0.6338125246
2002-12-12,USD,USD,1.0
2002-12-12,USD,EUR,0.9846396219
2003-05-15,USD,GBP,0.6172106825
2003-05-15,USD,USD,1.0
2003-05-15,USD,EUR,0.8727526619
2002-07-03,USD,GBP,0.6565439673
2002-07-03,USD,USD,1.0
2002-07-03,USD,EUR,1.0224948875
2002-06-25,USD,GBP,0.665568369
2002-06-25,USD,USD,1.0
2002-06-25,USD,EUR,1.0296540362
2003-03-26,USD,GBP,0.6355113903
2003-03-26,USD,USD,1.0
2003-03-26,USD,EUR,0.937470704
2003-04-24,USD,GBP,0.6281795058
2003-04-24,USD,USD,1.0
2003-04-24,USD,EUR,0.9084302326
2002-08-26,USD,GBP,0.6578703226
2002-08-26,USD,USD,1.0
2002-08-26,USD,EUR,1.0308215648
2002-11-14,USD,GBP,0.6295195641
2002-11-14,USD,USD,1.0
2002-11-14,USD,EUR,0.9905894007
2003-05-28,USD,GBP,0.6120293065
2003-05-28,USD,USD,1.0
2003-05-28,USD,EUR,0.8519338899
2003-01-07,USD,GBP,0.623117506
2003-01-07,USD,USD,1.0
2003-01-07,USD,EUR,0.9592326139
2003-05-21,USD,GBP,0.6087774831
2003-05-21,USD,USD,1.0
2003-05-21,USD,EUR,0.8555051758
2003-03-24,USD,GBP,0.6359789355
2003-03-24,USD,USD,1.0
2003-03-24,USD,EUR,0.9403799135
2003-04-16,USD,GBP,0.63464378
2003-04-16,USD,USD,1.0
2003-04-16,USD,EUR,0.9228497601
2002-08-09,USD,GBP,0.6532017679
2002-08-09,USD,USD,1.0
2002-08-09,USD,EUR,1.0278548669
2003-04-15,USD,GBP,0.6358494065
2003-04-15,USD,USD,1.0
2003-04-15,USD,EUR,0.9272997033
2003-02-12,USD,GBP,0.6185816792
2003-02-12,USD,USD,1.0
2003-02-12,USD,EUR,0.9318796012
2002-07-10,USD,GBP,0.6461911497
2002-07-10,USD,USD,1.0
2002-07-10,USD,EUR,1.0103051121
2003-03-06,USD,GBP,0.6230958679
2003-03-06,USD,USD,1.0
2003-03-06,USD,EUR,0.9121590805
2002-12-31,USD,GBP,0.6202917898
2002-12-31,USD,USD,1.0
2002-12-31,USD,EUR,0.9535615524
2002-11-13,USD,GBP,0.6300158919
2002-11-13,USD,USD,1.0
2002-11-13,USD,EUR,0.9932459277
2003-05-19,USD,GBP,0.6120837624
2003-05-19,USD,USD,1.0
2003-05-19,USD,EUR,0.8582217645
2002-10-04,USD,GBP,0.637607704
2002-10-04,USD,USD,1.0
2002-10-04,USD,EUR,1.013684744
2003-02-11,USD,GBP,0.6170371754
2003-02-11,USD,USD,1.0
2003-02-11,USD,EUR,0.9340556697
2002-07-11,USD,GBP,0.6485359902
2002-07-11,USD,USD,1.0
2002-07-11,USD,EUR,1.0166734445
2003-01-03,USD,GBP,0.6254811393
2003-01-03,USD,USD,1.0
2003-01-03,USD,EUR,0.9622786759
2002-11-22,USD,GBP,0.6319832402
2002-11-22,USD,USD,1.0
2002-11-22,USD,EUR,0.9976057462
2003-04-02,USD,GBP,0.6349953832
2003-04-02,USD,USD,1.0
2003-04-02,USD,EUR,0.9233610342
2002-06-19,USD,GBP,0.67022278
2002-06-19,USD,USD,1.0
2002-06-19,USD,EUR,1.0459156992
2003-05-26,USD,GBP,0.6103445357
2003-05-26,USD,USD,1.0
2003-05-26,USD,EUR,0.8465250148
2003-04-03,USD,GBP,0.6403475986
2003-04-03,USD,USD,1.0
2003-04-03,USD,EUR,0.9344047842
2002-06-11,USD,GBP,0.6828076882
2002-06-11,USD,USD,1.0
2002-06-11,USD,EUR,1.0619093129
2002-11-04,USD,GBP,0.6425985519
2002-11-04,USD,USD,1.0
2002-11-04,USD,EUR,1.0056315366
2003-05-12,USD,GBP,0.6205915323
2003-05-12,USD,USD,1.0
2003-05-12,USD,EUR,0.8622919721
2002-07-31,USD,GBP,0.6399877338
2002-07-31,USD,USD,1.0
2002-07-31,USD,EUR,1.022181335
2002-07-25,USD,GBP,0.6351108448
2002-07-25,USD,USD,1.0
2002-07-25,USD,EUR,0.9986019573
2002-12-03,USD,GBP,0.6395103843
2002-12-03,USD,USD,1.0
2002-12-03,USD,EUR,1.0033109261
2003-02-10,USD,GBP,0.6119541081
2003-02-10,USD,USD,1.0
2003-02-10,USD,EUR,0.9252405625
2002-07-12,USD,GBP,0.6464093994
2002-07-12,USD,USD,1.0
2002-07-12,USD,EUR,1.0128633647
2003-04-23,USD,GBP,0.6336805556
2003-04-23,USD,USD,1.0
2003-04-23,USD,EUR,0.9137426901
2002-09-11,USD,GBP,0.6425274387
2002-09-11,USD,USD,1.0
2002-09-11,USD,EUR,1.0257462304
2002-11-29,USD,GBP,0.6442026796
2002-11-29,USD,USD,1.0
2002-11-29,USD,EUR,1.0073536819
2003-01-28,USD,GBP,0.6103811991
2003-01-28,USD,USD,1.0
2003-01-28,USD,EUR,0.9252405625
2003-01-06,USD,GBP,0.6192791762
2003-01-06,USD,USD,1.0
2003-01-06,USD,EUR,0.9534706331
2002-07-19,USD,GBP,0.6337472896
2002-07-19,USD,USD,1.0
2002-07-19,USD,EUR,0.9856100926
2003-01-30,USD,GBP,0.6079270562
2003-01-30,USD,USD,1.0
2003-01-30,USD,EUR,0.9304056569
2002-12-11,USD,GBP,0.6363365451
2002-12-11,USD,USD,1.0
2002-12-11,USD,EUR,0.9933445912
2002-12-10,USD,GBP,0.6345564237
2002-12-10,USD,USD,1.0
2002-12-10,USD,EUR,0.9890218574
2003-05-30,USD,GBP,0.6086956522
2003-05-30,USD,USD,1.0
2003-05-30,USD,EUR,0.8458805617
2002-12-24,USD,GBP,0.6281080031
2002-12-24,USD,USD,1.0
2002-12-24,USD,EUR,0.9712509713
2003-03-04,USD,GBP,0.6318344171
2003-03-04,USD,USD,1.0
2003-03-04,USD,EUR,0.9158347834
2002-08-23,USD,GBP,0.6583479427
2002-08-23,USD,USD,1.0
2002-08-23,USD,EUR,1.0312467774
2003-01-31,USD,GBP,0.6062315089
2003-01-31,USD,USD,1.0
2003-01-31,USD,EUR,0.924556213
2002-12-20,USD,GBP,0.6239882984
2002-12-20,USD,USD,1.0
2002-12-20,USD,EUR,0.9751340809
2003-02-03,USD,GBP,0.6107745363
2003-02-03,USD,USD,1.0
2003-02-03,USD,EUR,0.9320533134
2003-02-21,USD,GBP,0.6264993541
2003-02-21,USD,USD,1.0
2003-02-21,USD,EUR,0.9226794612
2002-09-19,USD,GBP,0.6433666191
2002-09-19,USD,USD,1.0
2002-09-19,USD,EUR,1.0189525168
2003-05-09,USD,GBP,0.6241060527
2003-05-09,USD,USD,1.0
2003-05-09,USD,EUR,0.8721437293
2003-01-21,USD,GBP,0.6219844175
2003-01-21,USD,USD,1.0
2003-01-21,USD,EUR,0.9387027129
2003-03-19,USD,GBP,0.6421002838
2003-03-19,USD,USD,1.0
2003-03-19,USD,EUR,0.9460737938
2002-09-30,USD,GBP,0.6384381339
2002-09-30,USD,USD,1.0
2002-09-30,USD,EUR,1.014198783
2003-02-18,USD,GBP,0.626563375
2003-02-18,USD,USD,1.0
2003-02-18,USD,EUR,0.9333582229
2002-10-23,USD,GBP,0.645831202
2002-10-23,USD,USD,1.0
2002-10-23,USD,EUR,1.0230179028
2002-08-08,USD,GBP,0.6539692371
2002-08-08,USD,USD,1.0
2002-08-08,USD,EUR,1.0323113451
2003-02-25,USD,GBP,0.6348617041
2003-02-25,USD,USD,1.0
2003-02-25,USD,EUR,0.9281603861
2002-10-25,USD,GBP,0.6438594694
2002-10-25,USD,USD,1.0
2002-10-25,USD,EUR,1.0242753252
2002-10-22,USD,GBP,0.6464987715
2002-10-22,USD,USD,1.0
2002-10-22,USD,EUR,1.0237510238
2003-06-05,USD,GBP,0.6047558386
2003-06-05,USD,USD,1.0
2003-06-05,USD,EUR,0.8492569002
2002-08-19,USD,GBP,0.6510868456
2002-08-19,USD,USD,1.0
2002-08-19,USD,EUR,1.0205122972
2002-08-05,USD,GBP,0.640199268
2002-08-05,USD,USD,1.0
2002-08-05,USD,EUR,1.0166734445
2003-03-10,USD,GBP,0.6253396124
2003-03-10,USD,USD,1.0
2003-03-10,USD,EUR,0.9056330375
2003-03-07,USD,GBP,0.6220672162
2003-03-07,USD,USD,1.0
2003-03-07,USD,EUR,0.9058791557
2002-12-13,USD,GBP,0.630564524
2002-12-13,USD,USD,1.0
2002-12-13,USD,EUR,0.9783778495
2003-03-18,USD,GBP,0.639901757
2003-03-18,USD,USD,1.0
2003-03-18,USD,EUR,0.9446438693
2002-08-22,USD,GBP,0.6545547595
2002-08-22,USD,USD,1.0
2002-08-22,USD,EUR,1.0235414534
2002-12-17,USD,GBP,0.625303192
2002-12-17,USD,USD,1.0
2002-12-17,USD,EUR,0.9702144174
2003-04-14,USD,GBP,0.6358386886
2003-04-14,USD,USD,1.0
2003-04-14,USD,EUR,0.9313588526
2003-04-25,USD,GBP,0.6300920441
2003-04-25,USD,USD,1.0
2003-04-25,USD,EUR,0.9113278046
2003-06-06,USD,GBP,0.600440193
2003-06-06,USD,USD,1.0
2003-06-06,USD,EUR,0.8465250148
2003-03-27,USD,GBP,0.6351767229
2003-03-27,USD,USD,1.0
2003-03-27,USD,EUR,0.9325748391
2003-01-13,USD,GBP,0.6226182577
2003-01-13,USD,USD,1.0
2003-01-13,USD,EUR,0.9479571523
2003-02-20,USD,GBP,0.6266375546
2003-02-20,USD,USD,1.0
2003-02-20,USD,EUR,0.9291089845
2002-08-12,USD,GBP,0.6529652352
2002-08-12,USD,USD,1.0
2002-08-12,USD,EUR,1.0224948875
2002-06-26,USD,GBP,0.6545326208
2002-06-26,USD,USD,1.0
2002-06-26,USD,EUR,1.0083694666
2002-06-27,USD,GBP,0.6575732899
2002-06-27,USD,USD,1.0
2002-06-27,USD,EUR,1.0179153094
2002-09-26,USD,GBP,0.6404654961
2002-09-26,USD,USD,1.0
2002-09-26,USD,EUR,1.0208248265
2003-02-13,USD,GBP,0.6175869121
2003-02-13,USD,USD,1.0
2003-02-13,USD,EUR,0.9295408068
2003-02-19,USD,GBP,0.6276943174
2003-02-19,USD,USD,1.0
2003-02-19,USD,EUR,0.9330969488
2002-07-17,USD,GBP,0.6391096979
2002-07-17,USD,USD,1.0
2002-07-17,USD,EUR,0.9936406995
2002-07-22,USD,GBP,0.6356335515
2002-07-22,USD,USD,1.0
2002-07-22,USD,EUR,0.9914733294
2003-05-20,USD,GBP,0.6123325318
2003-05-20,USD,USD,1.0
2003-05-20,USD,EUR,0.858811405
2003-01-22,USD,GBP,0.6199850718
2003-01-22,USD,USD,1.0
2003-01-22,USD,EUR,0.9330098899
2002-12-19,USD,GBP,0.6232843376
2002-12-19,USD,USD,1.0
2002-12-19,USD,EUR,0.9734254843
2003-05-13,USD,GBP,0.6220698038
2003-05-13,USD,USD,1.0
2003-05-13,USD,EUR,0.8682062858
2003-06-02,USD,GBP,0.6147189856
2003-06-02,USD,USD,1.0
2003-06-02,USD,EUR,0.8567511995
2002-08-27,USD,GBP,0.6547984449
2002-08-27,USD,USD,1.0
2002-08-27,USD,EUR,1.0231225701
2003-01-15,USD,GBP,0.6262587878
2003-01-15,USD,USD,1.0
2003-01-15,USD,EUR,0.9500285009
2003-02-24,USD,GBP,0.6342691913
2003-02-24,USD,USD,1.0
2003-02-24,USD,EUR,0.9327488107
2003-04-11,USD,GBP,0.6373544481
2003-04-11,USD,USD,1.0
2003-04-11,USD,EUR,0.9315323707
2003-06-03,USD,GBP,0.6118740937
2003-06-03,USD,USD,1.0
2003-06-03,USD,EUR,0.85302397
2002-11-08,USD,GBP,0.6307509647
2002-11-08,USD,USD,1.0
2002-11-08,USD,EUR,0.9894132779
2002-12-04,USD,GBP,0.6355559992
2002-12-04,USD,USD,1.0
2002-12-04,USD,EUR,0.9982032342
2003-03-03,USD,GBP,0.634537037
2003-03-03,USD,USD,1.0
2003-03-03,USD,EUR,0.9259259259
2003-03-14,USD,GBP,0.6289559165
2003-03-14,USD,USD,1.0
2003-03-14,USD,EUR,0.9280742459
2003-03-12,USD,GBP,0.6197859993
2003-03-12,USD,USD,1.0
2003-03-12,USD,EUR,0.9067827349
2003-04-22,USD,GBP,0.6344909306
2003-04-22,USD,USD,1.0
2003-04-22,USD,EUR,0.9114939386
2002-08-29,USD,GBP,0.6484811541
2002-08-29,USD,USD,1.0
2002-08-29,USD,EUR,1.0159504216
2003-04-08,USD,GBP,0.6446529081
2003-04-08,USD,USD,1.0
2003-04-08,USD,EUR,0.9380863039
2003-01-24,USD,GBP,0.612574184
2003-01-24,USD,USD,1.0
2003-01-24,USD,EUR,0.9272997033
2003-02-07,USD,GBP,0.6143294096
2003-02-07,USD,USD,1.0
2003-02-07,USD,EUR,0.9268699601
2002-09-27,USD,GBP,0.6423969731
2002-09-27,USD,USD,1.0
2002-09-27,USD,EUR,1.0225994478
2002-07-26,USD,GBP,0.6331934452
2002-07-26,USD,USD,1.0
2002-07-26,USD,EUR,0.9992006395
2002-12-27,USD,GBP,0.6245181187
2002-12-27,USD,USD,1.0
2002-12-27,USD,EUR,0.9637625289
2002-06-13,USD,GBP,0.680046724
2002-06-13,USD,USD,1.0
2002-06-13,USD,EUR,1.0619093129
2003-03-31,USD,GBP,0.6329508949
2003-03-31,USD,USD,1.0
2003-03-31,USD,EUR,0.9178522258
2003-04-10,USD,GBP,0.6385932439
2003-04-10,USD,USD,1.0
2003-04-10,USD,EUR,0.9254974549
2003-01-02,USD,GBP,0.6241623588
2003-01-02,USD,USD,1.0
2003-01-02,USD,EUR,0.9573042313
2002-06-21,USD,GBP,0.6687422167
2002-06-21,USD,USD,1.0
2002-06-21,USD,EUR,1.0377750104
2002-10-01,USD,GBP,0.6365480174
2002-10-01,USD,USD,1.0
2002-10-01,USD,EUR,1.0140959335
2002-09-12,USD,GBP,0.6430255201
2002-09-12,USD,USD,1.0
2002-09-12,USD,EUR,1.0249051963
2002-12-16,USD,GBP,0.6292596945
2002-12-16,USD,USD,1.0
2002-12-16,USD,EUR,0.9792401097
2002-08-06,USD,GBP,0.6480544948
2002-08-06,USD,USD,1.0
2002-08-06,USD,EUR,1.0320982558
2002-09-13,USD,GBP,0.6407747197
2002-09-13,USD,USD,1.0
2002-09-13,USD,EUR,1.0193679918
2002-07-16,USD,GBP,0.6357262763
2002-07-16,USD,USD,1.0
2002-07-16,USD,EUR,0.9874592673
2002-11-12,USD,GBP,0.6306913997
2002-11-12,USD,USD,1.0
2002-11-12,USD,EUR,0.9919650828
2002-11-07,USD,GBP,0.6375711575
2002-11-07,USD,USD,1.0
2002-11-07,USD,EUR,0.9987016878
2002-08-07,USD,GBP,0.6507527325
2002-08-07,USD,USD,1.0
2002-08-07,USD,EUR,1.0311404413
2003-01-09,USD,GBP,0.6214904349
2003-01-09,USD,USD,1.0
2003-01-09,USD,EUR,0.9517464547
2002-09-16,USD,GBP,0.6485593308
2002-09-16,USD,USD,1.0
2002-09-16,USD,EUR,1.0327377879
2002-09-03,USD,GBP,0.6420787084
2002-09-03,USD,USD,1.0
2002-09-03,USD,EUR,1.0090817356
2003-04-04,USD,GBP,0.6384328358
2003-04-04,USD,USD,1.0
2003-04-04,USD,EUR,0.9328358209
2002-10-15,USD,GBP,0.6432212029
2002-10-15,USD,USD,1.0
2002-10-15,USD,EUR,1.0193679918
2002-08-28,USD,GBP,0.6507225728
2002-08-28,USD,USD,1.0
2002-08-28,USD,EUR,1.0177081213
2003-03-25,USD,GBP,0.6345524273
2003-03-25,USD,USD,1.0
2003-03-25,USD,EUR,0.9353661959
2003-02-27,USD,GBP,0.6322306413
2003-02-27,USD,USD,1.0
2003-02-27,USD,EUR,0.9240436149
2002-07-04,USD,GBP,0.6551583248
2002-07-04,USD,USD,1.0
2002-07-04,USD,EUR,1.0214504597
2003-04-28,USD,GBP,0.6271201814
2003-04-28,USD,USD,1.0
2003-04-28,USD,EUR,0.9070294785
2003-01-16,USD,GBP,0.6233434305
2003-01-16,USD,USD,1.0
2003-01-16,USD,EUR,0.9466111321
2003-03-13,USD,GBP,0.6232511046
2003-03-13,USD,USD,1.0
2003-03-13,USD,EUR,0.9204712813
2003-04-09,USD,GBP,0.6425246695
2003-04-09,USD,USD,1.0
2003-04-09,USD,EUR,0.9309253398
2003-05-06,USD,GBP,0.6209449929
2003-05-06,USD,USD,1.0
2003-05-06,USD,EUR,0.8815232722
2002-07-18,USD,GBP,0.6390932591
2002-07-18,USD,USD,1.0
2002-07-18,USD,EUR,0.994233446
2003-04-30,USD,GBP,0.6261791393
2003-04-30,USD,USD,1.0
2003-04-30,USD,EUR,0.8983918785
2002-09-25,USD,GBP,0.6417971548
2002-09-25,USD,USD,1.0
2002-09-25,USD,EUR,1.0234367004
2003-03-05,USD,GBP,0.6270289987
2003-03-05,USD,USD,1.0
2003-03-05,USD,EUR,0.9119095386
2002-09-20,USD,GBP,0.6468845761
2002-09-20,USD,USD,1.0
2002-09-20,USD,EUR,1.0214504597
2002-09-05,USD,GBP,0.6369924812
2002-09-05,USD,USD,1.0
2002-09-05,USD,EUR,1.0025062657
2002-06-07,USD,GBP,0.683982226
2002-06-07,USD,USD,1.0
2002-06-07,USD,EUR,1.0579771477
2002-11-26,USD,GBP,0.6402623613
2002-11-26,USD,USD,1.0
2002-11-26,USD,EUR,1.0090817356
2002-11-27,USD,GBP,0.6460159162
2002-11-27,USD,USD,1.0
2002-11-27,USD,EUR,1.0073536819
2002-06-18,USD,GBP,0.6740826655
2002-06-18,USD,USD,1.0
2002-06-18,USD,EUR,1.054407423
2002-06-24,USD,GBP,0.6646559656
2002-06-24,USD,USD,1.0
2002-06-24,USD,EUR,1.0223903486
2003-02-06,USD,GBP,0.6096365486
2003-02-06,USD,USD,1.0
2003-02-06,USD,EUR,0.9248127254
2003-05-23,USD,GBP,0.6107718405
2003-05-23,USD,USD,1.0
2003-05-23,USD,EUR,0.8481764207
2002-11-18,USD,GBP,0.6332836562
2002-11-18,USD,USD,1.0
2002-11-18,USD,EUR,0.9935419771
2003-05-02,USD,GBP,0.622653261
2003-05-02,USD,USD,1.0
2003-05-02,USD,EUR,0.8897588753
2003-01-14,USD,GBP,0.6223882008
2003-01-14,USD,USD,1.0
2003-01-14,USD,EUR,0.9454476695
2002-10-31,USD,GBP,0.6413219789
2002-10-31,USD,USD,1.0
2002-10-31,USD,EUR,1.0137875101
2002-08-13,USD,GBP,0.6522094091
2002-08-13,USD,USD,1.0
2002-08-13,USD,EUR,1.0205122972
2002-11-01,USD,GBP,0.638459996
2002-11-01,USD,USD,1.0
2002-11-01,USD,EUR,1.0026067776
2002-08-01,USD,GBP,0.6428278689
2002-08-01,USD,USD,1.0
2002-08-01,USD,EUR,1.0245901639
2002-10-24,USD,GBP,0.64643664
2002-10-24,USD,USD,1.0
2002-10-24,USD,EUR,1.0269049086
2002-10-30,USD,GBP,0.6429516539
2002-10-30,USD,USD,1.0
2002-10-30,USD,EUR,1.0178117048
2003-02-26,USD,GBP,0.6344276016
2003-02-26,USD,USD,1.0
2003-02-26,USD,EUR,0.9299730308
2002-07-01,USD,GBP,0.6525774236
2002-07-01,USD,USD,1.0
2002-07-01,USD,EUR,1.0087763543
2002-12-06,USD,GBP,0.6373176094
2002-12-06,USD,USD,1.0
2002-12-06,USD,EUR,0.9994003598
2002-08-16,USD,GBP,0.6517048346
2002-08-16,USD,USD,1.0
2002-08-16,USD,EUR,1.0178117048
2002-09-24,USD,GBP,0.6421448921
2002-09-24,USD,USD,1.0
2002-09-24,USD,EUR,1.0175010175
2003-01-29,USD,GBP,0.6071954361
2003-01-29,USD,USD,1.0
2003-01-29,USD,EUR,0.9201324991
2003-02-04,USD,GBP,0.6071890593
2003-02-04,USD,USD,1.0
2003-02-04,USD,EUR,0.9240436149
2002-09-02,USD,GBP,0.6458609103
2002-09-02,USD,USD,1.0
2002-09-02,USD,EUR,1.0182262499
2002-10-16,USD,GBP,0.6431843632
2002-10-16,USD,USD,1.0
2002-10-16,USD,EUR,1.0180189352
2002-11-25,USD,GBP,0.6386673397
2002-11-25,USD,USD,1.0
2002-11-25,USD,EUR,1.0095911156
2002-12-23,USD,GBP,0.6269208325
2002-12-23,USD,USD,1.0
2002-12-23,USD,EUR,0.9725734293
2002-07-05,USD,GBP,0.6593316195
2002-07-05,USD,USD,1.0
2002-07-05,USD,EUR,1.028277635
2002-07-15,USD,GBP,0.639764565
2002-07-15,USD,USD,1.0
2002-07-15,USD,EUR,0.9976057462
2003-01-20,USD,GBP,0.62282925
2003-01-20,USD,USD,1.0
2003-01-20,USD,EUR,0.9387027129
2002-08-02,USD,GBP,0.6375974881
2002-08-02,USD,USD,1.0
2002-08-02,USD,EUR,1.0128633647
2001-07-10,USD,GBP,0.7082504389
2001-07-10,USD,USD,1.0
2001-07-10,USD,EUR,1.1702750146
2001-11-05,USD,GBP,0.687646468
2001-11-05,USD,USD,1.0
2001-11-05,USD,EUR,1.1159468809
2001-09-11,USD,GBP,0.686746988
2001-09-11,USD,USD,1.0
2001-09-11,USD,EUR,1.1155734047
2002-03-01,USD,GBP,0.7031916119
2002-03-01,USD,USD,1.0
2002-03-01,USD,EUR,1.1522064754
2001-06-14,USD,GBP,0.7199717381
2001-06-14,USD,USD,1.0
2001-06-14,USD,EUR,1.1775788978
2002-03-13,USD,GBP,0.708953515
2002-03-13,USD,USD,1.0
2002-03-13,USD,EUR,1.1449507671
2001-07-12,USD,GBP,0.7110564535
2001-07-12,USD,USD,1.0
2001-07-12,USD,EUR,1.1712344811
2002-05-27,USD,GBP,0.6874863983
2002-05-27,USD,USD,1.0
2002-05-27,USD,EUR,1.0881392818
2001-06-07,USD,GBP,0.7233640444
2001-06-07,USD,USD,1.0
2001-06-07,USD,EUR,1.1811953697
2002-01-11,USD,GBP,0.6927906716
2002-01-11,USD,USD,1.0
2002-01-11,USD,EUR,1.1212019285
2001-07-20,USD,GBP,0.6971285324
2001-07-20,USD,USD,1.0
2001-07-20,USD,EUR,1.1394712853
2002-02-28,USD,GBP,0.7064501214
2002-02-28,USD,USD,1.0
2002-02-28,USD,EUR,1.15593573
2002-05-03,USD,GBP,0.6817130904
2002-05-03,USD,USD,1.0
2002-05-03,USD,EUR,1.1009578333
2001-07-03,USD,GBP,0.7083676592
2001-07-03,USD,USD,1.0
2001-07-03,USD,EUR,1.1768859598
2002-03-14,USD,GBP,0.7053277292
2002-03-14,USD,USD,1.0
2002-03-14,USD,EUR,1.1359763717
2002-03-08,USD,GBP,0.700466068
2002-03-08,USD,USD,1.0
2002-03-08,USD,EUR,1.1367511652
2001-09-27,USD,GBP,0.6783269962
2001-09-27,USD,USD,1.0
2001-09-27,USD,EUR,1.0863661054
2001-08-15,USD,GBP,0.6960719772
2001-08-15,USD,USD,1.0
2001-08-15,USD,EUR,1.0972130788
2001-08-21,USD,GBP,0.6906222612
2001-08-21,USD,USD,1.0
2001-08-21,USD,EUR,1.0955302366
2001-09-14,USD,GBP,0.6776223018
2001-09-14,USD,USD,1.0
2001-09-14,USD,EUR,1.0847163467
2002-05-24,USD,GBP,0.6886155855
2002-05-24,USD,USD,1.0
2002-05-24,USD,EUR,1.0883761428
2001-09-28,USD,GBP,0.681195926
2001-09-28,USD,USD,1.0
2001-09-28,USD,EUR,1.095170299
2002-05-06,USD,GBP,0.6813210849
2002-05-06,USD,USD,1.0
2002-05-06,USD,EUR,1.0936132983
2001-08-06,USD,GBP,0.7030096536
2001-08-06,USD,USD,1.0
2001-08-06,USD,EUR,1.1357183419
2001-11-28,USD,GBP,0.7060355566
2001-11-28,USD,USD,1.0
2001-11-28,USD,EUR,1.1323745895
2002-01-09,USD,GBP,0.6935881628
2002-01-09,USD,USD,1.0
2002-01-09,USD,EUR,1.1209505661
2001-08-27,USD,GBP,0.6938393839
2001-08-27,USD,USD,1.0
2001-08-27,USD,EUR,1.100110011
2002-02-06,USD,GBP,0.7066020314
2002-02-06,USD,USD,1.0
2002-02-06,USD,EUR,1.1542012927
2001-09-07,USD,GBP,0.6882260947
2001-09-07,USD,USD,1.0
2001-09-07,USD,EUR,1.1170688114
2001-10-12,USD,GBP,0.6911504425
2001-10-12,USD,USD,1.0
2001-10-12,USD,EUR,1.1061946903
2002-01-21,USD,GBP,0.6963800905
2002-01-21,USD,USD,1.0
2002-01-21,USD,EUR,1.1312217195
2001-10-22,USD,GBP,0.6990745903
2001-10-22,USD,USD,1.0
2001-10-22,USD,EUR,1.1149514996
2002-04-03,USD,GBP,0.6953311371
2002-04-03,USD,USD,1.0
2002-04-03,USD,EUR,1.1359763717
2001-11-08,USD,GBP,0.6830138208
2001-11-08,USD,USD,1.0
2001-11-08,USD,EUR,1.1145786893
2001-11-07,USD,GBP,0.682826714
2001-11-07,USD,USD,1.0
2001-11-07,USD,EUR,1.1093854005
2001-08-17,USD,GBP,0.6923834537
2001-08-17,USD,USD,1.0
2001-08-17,USD,EUR,1.0943313635
2001-09-26,USD,GBP,0.6784900748
2001-09-26,USD,USD,1.0
2001-09-26,USD,EUR,1.0847163467
2001-08-07,USD,GBP,0.7065465328
2001-08-07,USD,USD,1.0
2001-08-07,USD,EUR,1.1405109489
2001-10-29,USD,GBP,0.6896168795
2001-10-29,USD,USD,1.0
